zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8507,85,1463780970.810001,1355561267.87,1327061744.06,0.00206266643,-0.021024,1382134660.9133337,58893381.938076116,0.0426104515019966,-0.047845298159183924,0.0020626664393579267
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4802,48,2028649222.91,2851898579.74,2672338323.890001,0.00415364439,-0.062961,2517628708.846667,353446058.70428985,0.1403884764510032,0.14773662503068308,0.004153644395199067
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8714,87,1038533440.58,1607419201.28,1179812741.38,0.00183379571,-0.26602,1275255127.7466667,241853521.81065774,0.18965108749494297,0.065850512504249,0.0018337957199536087
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8415,84,963886462.1199998,724379940.5600001,1159233519.21,0.00180180921,0.600311,949166640.63,177833093.2357661,0.18735708317533278,0.09666131735484518,0.0018018092120852675
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6103,61,5862566519.14,6842842940.509999,6582861747.229998,0.01023181329,-0.037993,6429423735.626666,414642724.2233817,0.06449142897920494,0.05965252021297007,0.010231813298606014
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5516,55,5370575625.93,6367896492.9,5967171627.270001,0.00927483947,-0.062928,5901881248.700001,409763633.55297756,0.0694293253770966,0.05408066304054571,0.009274839477930251
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7219,72,867492976.6300004,678687281.99,1645743748.970001,0.00255799733,1.424892,1063974669.1966671,418531834.0878083,0.39336635185479785,0.3773620835324112,0.002557997330552268
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7210,72,1050463504.75,1424797288.34,1610532505.01,0.00250326811,0.130359,1361931099.3666668,232928371.7513206,0.17102801445655974,0.2382098738775833,0.002503268112767617
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4811,48,1614468221.32,1565436850.58,1625546689.850001,0.00252660482,0.038398,1601817253.916667,26119385.220515028,0.01630609556530215,0.003425130399146159,0.0025266048228509324
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7209,72,1061237819.99,1296136321.59,1595181260.79,0.0024794075,0.23072,1317518467.4566667,218505219.79231727,0.16584603949735827,0.2260231203369183,0.002479407507640001
